Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
walking,0.875,-207.236526,870.845276,1661.210815,-304.31897,879.624268,1651.727661,-314.214325,560.360535,1517.278809,-345.727844,79.49054,1495.66394,-361.345184,39.332958,1341.462402,-110.154106,862.066284,1670.693848,-94.982635,528.803345,1764.552368,-82.463402,98.40271,1982.026123,-46.220219,17.793999,1848.522217,-274.63916,953.545166,1530.652466,-297.794128,998.96637,1777.578125,-147.005493,991.225342,1789.26062,-73.244118,929,1533.657104,-400.703186,723.658875,1522.39917,-378.009949,563.134705,1470.955078,-398.209351,339.119568,1511.421265,-377.48996,82.31855,1485.605713,-310.067596,38.266365,1524.62915,-384.327515,65.279411,1323.096436,30.245516,825.491943,1658.511719,-25.198769,512.960022,1719.775513,-23.870729,221.050446,1920.761719,-38.195442,104.605713,1980.72168,-103.347351,50.727509,2041.573486,-44.390488,48.669945,1814.081665,-377.48996,82.31855,1485.605713,-274.63916,953.545166,1530.652466,-310.067596,38.266365,1524.62915,-378.009949,563.134705,1470.955078,-297.794128,998.96637,1777.578125,-400.703186,723.658875,1522.39917,-398.209351,339.119568,1511.421265,-384.327515,65.279411,1323.096436,-38.195442,104.605713,1980.72168,-73.244118,929,1533.657104,-103.347351,50.727509,2041.573486,-25.198769,512.960022,1719.775513,-147.005493,991.225342,1789.26062,30.245516,825.491943,1658.511719,-23.870729,221.050446,1920.761719,-44.390488,48.669945,1814.081665,,,,,,,,,
walking,0.883333,-209.39122,870.434875,1654.361816,-306.452484,879.340759,1644.780884,-315.413574,560.402649,1509.49646,-347.05542,79.282524,1494.714966,-360.539307,37.313965,1340.7948,-112.329948,861.528992,1663.942871,-95.920769,528.367615,1757.953003,-82.207741,100.675224,1980.635254,-46.033329,18.20533,1848.25415,-276.629974,954.101685,1523.559937,-299.56189,998.373718,1771.137573,-149.220978,990.488525,1782.893555,-75.269035,928.929138,1527.369629,-402.536407,725.227295,1515.041748,-379.999146,563.785522,1463.828003,-401.049469,339.801727,1505.144775,-378.066132,82.195381,1484.243408,-311.773499,37.489639,1525.271484,-383.028595,62.823936,1321.343628,28.312698,825.426147,1651.731812,-26.1182,512.580933,1712.394531,-23.916674,223.328323,1917.050537,-37.589848,106.577652,1979.827759,-102.97171,53.40934,2040.974121,-44.341774,48.491615,1813.547852,-378.066132,82.195381,1484.243408,-276.629974,954.101685,1523.559937,-311.773499,37.489639,1525.271484,-379.999146,563.785522,1463.828003,-299.56189,998.373718,1771.137573,-402.536407,725.227295,1515.041748,-401.049469,339.801727,1505.144775,-383.028595,62.823936,1321.343628,-37.589848,106.577652,1979.827759,-75.269035,928.929138,1527.369629,-102.97171,53.40934,2040.974121,-26.1182,512.580933,1712.394531,-149.220978,990.488525,1782.893555,28.312698,825.426147,1651.731812,-23.916674,223.328323,1917.050537,-44.341774,48.491615,1813.547852,,,,,,,,,
walking,0.891667,-211.458618,870.15802,1647.458008,-308.503235,879.214478,1637.849121,-316.795624,560.451538,1502.109863,-348.380188,79.176933,1493.535522,-359.606384,35.379646,1339.943848,-114.414024,861.101562,1657.066772,-96.759438,528.078918,1751.343018,-81.784409,103.146614,1979.168701,-45.658997,18.694349,1848.029907,-278.711426,954.855469,1516.576294,-301.034271,998.042786,1764.500122,-151.347946,990.07782,1776.411499,-77.348946,929.233032,1520.822266,-404.143768,726.598328,1507.826904,-382.048584,564.186279,1456.72937,-403.610413,339.759766,1499.036987,-378.619507,82.037262,1482.57312,-313.514099,36.826653,1525.887451,-381.761902,60.715034,1319.394043,26.461214,825.428894,1645.039551,-26.935061,512.276367,1704.525024,-24.467373,225.495697,1913.671021,-36.441303,106.978928,1980.881592,-102.166656,56.320133,2040.089111,-44.220215,48.239845,1813.02417,-378.619507,82.037262,1482.57312,-278.711426,954.855469,1516.576294,-313.514099,36.826653,1525.887451,-382.048584,564.186279,1456.72937,-301.034271,998.042786,1764.500122,-404.143768,726.598328,1507.826904,-403.610413,339.759766,1499.036987,-381.761902,60.715034,1319.394043,-36.441303,106.978928,1980.881592,-77.348946,929.233032,1520.822266,-102.166656,56.320133,2040.089111,-26.935061,512.276367,1704.525024,-151.347946,990.07782,1776.411499,26.461214,825.428894,1645.039551,-24.467373,225.495697,1913.671021,-44.220215,48.239845,1813.02417,,,,,,,,,
walking,0.9,-213.404602,870.245667,1640.42749,-310.441498,879.42395,1630.855713,-318.330078,560.614441,1495.201782,-349.556458,79.247864,1492.489014,-359.858185,33.82864,1339.304199,-116.367699,861.067444,1649.999268,-97.542435,528.09314,1744.219482,-81.325508,105.902313,1977.003052,-45.113495,19.267246,1847.320068,-280.554077,956.039673,1509.321167,-302.414825,997.829407,1757.98938,-153.388229,989.930786,1769.926147,-79.469627,929.867065,1514.293213,-405.901276,727.708801,1501.009766,-384.052429,564.210632,1450.308716,-405.672241,339.181885,1493.85144,-379.200897,81.782249,1481.01416,-315.24054,36.198345,1526.317139,-381.755157,59.239285,1317.870117,24.542023,825.722961,1637.828247,-27.648148,512.014954,1696.115356,-24.252926,228.333038,1909.161865,-36.085243,110.394051,1977.957764,-101.205284,59.371681,2038.900635,-44.053844,48.057018,1812.278809,-379.200897,81.782249,1481.01416,-280.554077,956.039673,1509.321167,-315.24054,36.198345,1526.317139,-384.052429,564.210632,1450.308716,-302.414825,997.829407,1757.98938,-405.901276,727.708801,1501.009766,-405.672241,339.181885,1493.85144,-381.755157,59.239285,1317.870117,-36.085243,110.394051,1977.957764,-79.469627,929.867065,1514.293213,-101.205284,59.371681,2038.900635,-27.648148,512.014954,1696.115356,-153.388229,989.930786,1769.926147,24.542023,825.722961,1637.828247,-24.252926,228.333038,1909.161865,-44.053844,48.057018,1812.278809,,,,,,,,,
walking,0.908333,-215.17952,869.831665,1633.164795,-312.214813,878.927063,1623.498779,-319.881012,558.790955,1490.992676,-353.063538,77.565674,1495.164185,-362.074615,31.82263,1341.994263,-118.144196,860.736328,1642.830688,-98.105949,527.725952,1736.672607,-80.797585,108.481079,1974.644165,-44.373913,19.648752,1846.516113,-282.301361,957.323425,1502.055298,-303.740021,997.751526,1751.320679,-155.202545,990.063538,1763.439087,-81.560219,930.695435,1507.650635,-408.017242,728.629822,1494.369141,-386.171509,564.111206,1444.311646,-407.249786,338.662872,1489.504639,-379.601257,81.486366,1480.084839,-322.628876,27.542685,1533.674927,-382.417542,57.896519,1317.208862,22.698143,826.109192,1630.84436,-28.295679,511.945557,1687.339844,-23.831944,230.971283,1904.566162,-35.400707,113.872292,1974.61438,-100.084671,62.635326,2037.387817,-43.861862,47.772858,1811.375977,-379.601257,81.486366,1480.084839,-282.301361,957.323425,1502.055298,-322.628876,27.542685,1533.674927,-386.171509,564.111206,1444.311646,-303.740021,997.751526,1751.320679,-408.017242,728.629822,1494.369141,-407.249786,338.662872,1489.504639,-382.417542,57.896519,1317.208862,-35.400707,113.872292,1974.61438,-81.560219,930.695435,1507.650635,-100.084671,62.635326,2037.387817,-28.295679,511.945557,1687.339844,-155.202545,990.063538,1763.439087,22.698143,826.109192,1630.84436,-23.831944,230.971283,1904.566162,-43.861862,47.772858,1811.375977,,,,,,,,,
walking,0.916667,-216.891891,870.50116,1626.076416,-313.946259,879.548096,1616.557617,-320.865112,558.898499,1485.257446,-351.693787,77.583847,1494.316895,-364.3526,29.568195,1342.10376,-119.837547,861.454224,1635.595337,-98.740616,528.329712,1728.797852,-80.328552,111.874046,1971.536377,-43.566811,20.431995,1845.355713,-284.241364,958.608154,1494.852051,-305.126465,997.632019,1744.765259,-157.172943,990.151794,1756.624756,-83.672333,931.769165,1500.940308,-410.06427,729.235352,1487.869995,-388.209961,563.849121,1439.27124,-408.695618,338.601471,1486.228394,-379.996002,81.318993,1479.633545,-322.987213,27.703602,1533.510864,-383.180817,56.755928,1317.244995,20.74123,826.756653,1623.719116,-28.717106,511.837708,1678.202759,-23.41853,234.477737,1898.830933,-34.725712,116.967606,1970.879272,-98.896469,66.014313,2035.450439,-43.622337,47.531799,1810.516602,-379.996002,81.318993,1479.633545,-284.241364,958.608154,1494.852051,-322.987213,27.703602,1533.510864,-388.209961,563.849121,1439.27124,-305.126465,997.632019,1744.765259,-410.06427,729.235352,1487.869995,-408.695618,338.601471,1486.228394,-383.180817,56.755928,1317.244995,-34.725712,116.967606,1970.879272,-83.672333,931.769165,1500.940308,-98.896469,66.014313,2035.450439,-28.717106,511.837708,1678.202759,-157.172943,990.151794,1756.624756,20.74123,826.756653,1623.719116,-23.41853,234.477737,1898.830933,-43.622337,47.531799,1810.516602,,,,,,,,,
walking,0.925,-218.379578,872.70459,1618.148071,-315.526733,881.281433,1609.154419,-322.267548,559.875793,1479.706787,-351.422394,78.574959,1493.699585,-365.485413,28.969183,1342.120605,-121.232452,864.127686,1627.141724,-99.852211,530.361206,1717.952148,-82.665146,118.680359,1968.790405,-44.82692,21.156124,1847.5802,-286.26889,960.203735,1487.616455,-306.386292,997.707764,1737.959106,-158.875534,990.495056,1750.035034,-86.072388,933.247192,1494.077026,-412.408081,729.600281,1481.515747,-390.131042,563.473328,1434.691162,-409.730682,338.53476,1484.103149,-380.440491,81.101448,1479.285034,-323.446991,27.79789,1533.242554,-383.932709,55.845085,1316.959473,18.651659,827.663391,1616.177612,-28.8384,511.768982,1668.506592,-22.979605,237.976059,1893.190186,-39.942284,132.384995,1966.201172,-104.140877,84.076424,2031.947876,-43.405254,47.444942,1809.539551,-380.440491,81.101448,1479.285034,-286.26889,960.203735,1487.616455,-323.446991,27.79789,1533.242554,-390.131042,563.473328,1434.691162,-306.386292,997.707764,1737.959106,-412.408081,729.600281,1481.515747,-409.730682,338.53476,1484.103149,-383.932709,55.845085,1316.959473,-39.942284,132.384995,1966.201172,-86.072388,933.247192,1494.077026,-104.140877,84.076424,2031.947876,-28.8384,511.768982,1668.506592,-158.875534,990.495056,1750.035034,18.651659,827.663391,1616.177612,-22.979605,237.976059,1893.190186,-43.405254,47.444942,1809.539551,,,,,,,,,
walking,0.933333,-219.777954,873.932312,1610.566284,-316.991211,882.000183,1601.819336,-323.739594,559.759827,1474.464233,-350.259766,78.465996,1493.150635,-367.371277,27.631998,1342.293823,-122.56472,865.86438,1619.31311,-99.664658,530.613525,1704.084229,-82.435295,125.007065,1964.627563,-45.729458,22.095211,1847.595825,-288.233093,961.71228,1480.335083,-307.809753,997.930481,1731.115723,-160.861526,990.905457,1743.512085,-88.596458,934.983582,1487.347778,-415.111816,728.993469,1477.234009,-392.062622,562.951477,1430.793701,-410.438599,338.39975,1482.581909,-380.737366,80.88398,1479.065918,-323.744476,27.779619,1533.114624,-384.666321,55.334114,1316.908325,16.750969,828.570862,1608.861572,-28.831865,511.620941,1658.309326,-21.921497,242.602325,1885.388428,-39.007729,136.370071,1961.901123,-104.936813,92.175911,2028.587402,-43.176937,47.302467,1808.680298,-380.737366,80.88398,1479.065918,-288.233093,961.71228,1480.335083,-323.744476,27.779619,1533.114624,-392.062622,562.951477,1430.793701,-307.809753,997.930481,1731.115723,-415.111816,728.993469,1477.234009,-410.438599,338.39975,1482.581909,-384.666321,55.334114,1316.908325,-39.007729,136.370071,1961.901123,-88.596458,934.983582,1487.347778,-104.936813,92.175911,2028.587402,-28.831865,511.620941,1658.309326,-160.861526,990.905457,1743.512085,16.750969,828.570862,1608.861572,-21.921497,242.602325,1885.388428,-43.176937,47.302467,1808.680298,,,,,,,,,
walking,0.941667,-221.561813,875.017944,1603.783569,-318.831024,882.83075,1595.436768,-325.36853,559.734009,1470.258911,-350.049194,78.518776,1493.043213,-367.757263,27.276794,1342.393555,-124.292618,867.205139,1612.130371,-100.388023,531.505127,1694.821289,-82.18187,129.335876,1960.574341,-45.892624,22.74251,1846.751709,-290.653656,963.210999,1473.277832,-309.382629,998.247437,1724.387695,-162.509247,991.421204,1736.658081,-91.436905,936.817688,1480.825684,-417.503143,728.612366,1473.214111,-394.104218,562.224121,1428.207153,-410.936981,338.14978,1481.782471,-380.972717,80.754036,1478.996216,-323.924377,27.728188,1533.145386,-384.719116,55.063709,1316.870605,14.656658,829.648376,1601.223511,-28.801525,511.744629,1646.879639,-22.060692,246.557266,1878.929199,-39.127396,141.581055,1956.49585,-105.360321,98.957039,2024.571167,-42.920509,47.014675,1807.747925,-380.972717,80.754036,1478.996216,-290.653656,963.210999,1473.277832,-323.924377,27.728188,1533.145386,-394.104218,562.224121,1428.207153,-309.382629,998.247437,1724.387695,-417.503143,728.612366,1473.214111,-410.936981,338.14978,1481.782471,-384.719116,55.063709,1316.870605,-39.127396,141.581055,1956.49585,-91.436905,936.817688,1480.825684,-105.360321,98.957039,2024.571167,-28.801525,511.744629,1646.879639,-162.509247,991.421204,1736.658081,14.656658,829.648376,1601.223511,-22.060692,246.557266,1878.929199,-42.920509,47.014675,1807.747925,,,,,,,,,
walking,0.95,-222.685272,875.158936,1596.458374,-320.025604,882.74054,1588.751953,-327.041687,558.82666,1465.730591,-349.263733,77.721474,1492.937012,-368.36264,26.318707,1342.512207,-125.344963,867.577271,1604.164673,-99.925102,530.653442,1681.235352,-81.15818,134.260895,1955.492676,-46.387535,23.547575,1845.183105,-293.390747,964.722839,1466.256836,-307.163147,993.214172,1717.234863,-164.243942,991.946838,1729.897095,-94.368011,938.666504,1474.792603,-420.012024,728.077393,1470.073853,-395.981293,561.661682,1426.084717,-411.559021,337.879272,1481.136353,-381.222168,80.617966,1479.02063,-324.057251,27.567289,1533.317749,-384.642914,54.736698,1316.815308,12.465616,830.75,1593.660889,-28.638981,511.703125,1635.115234,-21.026653,251.316254,1870.013062,-39.626698,147.629684,1950.410034,-105.04895,104.878876,2019.694824,-42.751122,46.801029,1806.913208,-381.222168,80.617966,1479.02063,-293.390747,964.722839,1466.256836,-324.057251,27.567289,1533.317749,-395.981293,561.661682,1426.084717,-307.163147,993.214172,1717.234863,-420.012024,728.077393,1470.073853,-411.559021,337.879272,1481.136353,-384.642914,54.736698,1316.815308,-39.626698,147.629684,1950.410034,-94.368011,938.666504,1474.792603,-105.04895,104.878876,2019.694824,-28.638981,511.703125,1635.115234,-164.243942,991.946838,1729.897095,12.465616,830.75,1593.660889,-21.026653,251.316254,1870.013062,-42.751122,46.801029,1806.913208,,,,,,,,,
walking,0.958333,-224.642136,876.237244,1589.518921,-322.012573,883.704468,1582.086304,-328.961029,558.686401,1462.008545,-348.941193,77.713577,1493.02832,-368.941711,26.115543,1342.787598,-127.271713,868.769958,1596.951538,-100.359207,531.072571,1670.026367,-80.573349,138.745758,1949.998901,-46.453148,24.581232,1843.055298,-295.928528,966.391418,1459.429199,-308.92865,994.290649,1710.442505,-166.134567,992.651367,1723.491577,-97.192177,940.508545,1468.701172,-422.169312,727.848633,1466.499268,-397.572388,561.054443,1424.416138,-412.039093,337.545441,1480.81665,-381.491852,80.507309,1479.094238,-324.184113,27.470348,1533.442383,-384.981628,54.710892,1316.924438,10.402961,831.96936,1585.842529,-27.945404,512.057861,1622.431885,-20.966909,255.60463,1862.331177,-39.811745,153.456787,1943.753662,-104.420494,110.016975,2013.917969,-42.812302,46.771919,1805.814941,-381.491852,80.507309,1479.094238,-295.928528,966.391418,1459.429199,-324.184113,27.470348,1533.442383,-397.572388,561.054443,1424.416138,-308.92865,994.290649,1710.442505,-422.169312,727.848633,1466.499268,-412.039093,337.545441,1480.81665,-384.981628,54.710892,1316.924438,-39.811745,153.456787,1943.753662,-97.192177,940.508545,1468.701172,-104.420494,110.016975,2013.917969,-27.945404,512.057861,1622.431885,-166.134567,992.651367,1723.491577,10.402961,831.96936,1585.842529,-20.966909,255.60463,1862.331177,-42.812302,46.771919,1805.814941,,,,,,,,,
walking,0.966667,-226.742676,877.528015,1582.935791,-324.132141,885.017578,1575.780884,-330.607635,558.600891,1459.53125,-348.704987,77.729492,1493.168701,-369.663605,26.086271,1343.074341,-129.353195,870.038452,1590.090698,-101.123657,531.598267,1659.120361,-80.359459,142.82196,1943.932739,-46.167854,25.453821,1840.53894,-298.570587,967.869812,1452.934692,-310.670776,995.707764,1704.28833,-167.916885,993.34729,1716.986694,-99.871796,942.534119,1462.485107,-423.674438,727.936768,1462.717407,-399.098389,560.585144,1423.135132,-412.658722,337.399414,1480.469238,-381.687805,80.386108,1479.218018,-324.26059,27.383413,1533.584106,-385.507294,54.845886,1317.167603,8.156684,833.28717,1577.707031,-27.032785,512.582275,1609.100098,-22.247578,258.865753,1856.226318,-40.221882,159.641617,1936.15564,-103.492134,114.703545,2007.260986,-42.984066,46.782551,1804.468262,-381.687805,80.386108,1479.218018,-298.570587,967.869812,1452.934692,-324.26059,27.383413,1533.584106,-399.098389,560.585144,1423.135132,-310.670776,995.707764,1704.28833,-423.674438,727.936768,1462.717407,-412.658722,337.399414,1480.469238,-385.507294,54.845886,1317.167603,-40.221882,159.641617,1936.15564,-99.871796,942.534119,1462.485107,-103.492134,114.703545,2007.260986,-27.032785,512.582275,1609.100098,-167.916885,993.34729,1716.986694,8.156684,833.28717,1577.707031,-22.247578,258.865753,1856.226318,-42.984066,46.782551,1804.468262,,,,,,,,,
walking,0.975,-228.955933,878.818359,1576.523438,-326.355896,886.342529,1569.549316,-332.152985,558.490662,1457.374268,-348.48111,77.718674,1493.263184,-370.017609,26.021551,1343.269165,-131.555969,871.294128,1583.497559,-101.97654,532.093018,1648.083862,-80.601845,146.662949,1937.364136,-45.654858,26.393749,1837.621216,-301.322174,969.32843,1446.539795,-312.552002,997.108032,1697.733398,-169.661865,994.106201,1710.387207,-102.711723,944.527893,1457.085449,-425.28775,728.00177,1459.258911,-400.609253,560.054749,1421.877808,-413.19577,337.403534,1480.188354,-381.815186,80.32843,1479.307861,-324.309662,27.297045,1533.690674,-385.652008,54.841747,1317.273315,5.997388,834.644287,1570.020874,-25.880163,513.341309,1595.032593,-25.284771,260.534393,1852.932617,-40.713875,166.032364,1927.784546,-102.238213,119.210899,1999.701782,-43.313454,46.929237,1802.651001,-381.815186,80.32843,1479.307861,-301.322174,969.32843,1446.539795,-324.309662,27.297045,1533.690674,-400.609253,560.054749,1421.877808,-312.552002,997.108032,1697.733398,-425.28775,728.00177,1459.258911,-413.19577,337.403534,1480.188354,-385.652008,54.841747,1317.273315,-40.713875,166.032364,1927.784546,-102.711723,944.527893,1457.085449,-102.238213,119.210899,1999.701782,-25.880163,513.341309,1595.032593,-169.661865,994.106201,1710.387207,5.997388,834.644287,1570.020874,-25.284771,260.534393,1852.932617,-43.313454,46.929237,1802.651001,,,,,,,,,
